,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
488,veris,1.4.0,action.malware,action.malware.vector.Email attachment,Email via user-executed attachment. Child of 'Email',related-to,T1204.002,User Execution: Malicious File,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
489,veris,1.4.0,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1204.002,User Execution: Malicious File,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
490,veris,1.4.0,action.social,action.social.vector.Email,Email,related-to,T1204.002,User Execution: Malicious File,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
491,veris,1.4.0,action.social,action.social.vector.Social media,Social media or networking,related-to,T1204.002,User Execution: Malicious File,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
492,veris,1.4.0,action.malware,action.malware.variety.Downloader,Downloader (pull updates or other malware),related-to,T1204.003,User Execution: Malicious Image,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
493,veris,1.4.0,action.malware,action.malware.variety.Other,Other,related-to,T1204.003,User Execution: Malicious Image,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
494,veris,1.4.0,action.malware,action.malware.variety.Trojan,An application which appears legitimate but hides malicious functionality. Child of 'RAT' when combined with 'Backdoor',related-to,T1204.003,User Execution: Malicious Image,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
495,veris,1.4.0,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1204.003,User Execution: Malicious Image,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
496,veris,1.4.0,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1204.003,User Execution: Malicious Image,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
497,veris,1.4.0,action.social,action.social.vector.Email,Email,related-to,T1204.003,User Execution: Malicious Image,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
498,veris,1.4.0,action.social,action.social.vector.Social media,Social media or networking,related-to,T1204.003,User Execution: Malicious Image,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
499,veris,1.4.0,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1205,Traffic Signaling,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
500,veris,1.4.0,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1205.001,Traffic Signaling: Port Knocking,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
501,veris,1.4.0,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1205.002,Traffic Signaling: Socket Filters,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
502,veris,1.4.0,action.hacking,action.hacking.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1211,Exploitation for Defense Evasion,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
503,veris,1.4.0,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1212,Exploitation for Credential Access,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
504,veris,1.4.0,action.hacking,action.hacking.variety.Exploit vuln,"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other hacking enumerations, (such as XSS when an XSS vuln exists.). Parent of many hacking varieties.",related-to,T1212,Exploitation for Credential Access,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
505,veris,1.4.0,action.hacking,action.hacking.variety.Session fixation,Session fixation. Child of 'Exploit vuln'.,related-to,T1212,Exploitation for Credential Access,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
506,veris,1.4.0,action.hacking,action.hacking.variety.XML external entities,XML external entities. Child of 'Exploit vuln'.,related-to,T1213,Data from Information Repository,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
507,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1216,System Script Proxy Execution,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
508,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1216.001,System Script Proxy Execution: PubPrn,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
509,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1216.002,System Script Proxy Execution: SyncAppvPublishingServer,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
510,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218,System Binary Proxy Execution,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
511,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.001,System Binary Proxy Execution: Compiled HTML File,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
512,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.002,System Binary Proxy Execution: Control Panel,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
513,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.003,System Binary Proxy Execution: CMSTP,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
514,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.004,System Binary Proxy Execution: InstallUtil,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
515,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.005,System Binary Proxy Execution: Mshta,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
516,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.007,System Binary Proxy Execution: Msiexec,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
517,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.008,System Binary Proxy Execution: Odbcconf,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
518,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.009,System Binary Proxy Execution: Regsvcs/Regasm,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
519,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.010,System Binary Proxy Execution: Regsvr32,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
520,veris,1.4.0,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1205,Traffic Signaling,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
521,veris,1.4.0,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1205,Traffic Signaling,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
522,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.011,System Binary Proxy Execution: Rundll32,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
523,veris,1.4.0,action.malware,action.malware.variety.Backdoor,Malware creates a backdoor capability for hacking. Child of 'RAT' when combined with 'Trojan'. Child of 'Backdoor or C2'.,related-to,T1205.001,Traffic Signaling: Port Knocking,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
524,veris,1.4.0,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1205.001,Traffic Signaling: Port Knocking,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
525,veris,1.4.0,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1205.001,Traffic Signaling: Port Knocking,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
526,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.012,System Binary Proxy Execution: Verclsid,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
527,veris,1.4.0,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1207,Rogue Domain Controller,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
528,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.013,System Binary Proxy Execution: Mavinject,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
529,veris,1.4.0,action.malware,action.malware.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1211,Exploitation for Defense Evasion,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
530,veris,1.4.0,action.social,action.social.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",related-to,T1211,Exploitation for Defense Evasion,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
531,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.014,System Binary Proxy Execution: MMC,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
532,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1218.015,System Binary Proxy Execution: Electron Applications,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
533,veris,1.4.0,action.hacking,action.hacking.vector.Desktop sharing software,Superset of 'Desktop sharing' and '3rd party desktop'.  Please use in place of the other two,related-to,T1219,Remote Access Software,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
534,veris,1.4.0,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1212,Exploitation for Credential Access,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
535,veris,1.4.0,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1212,Exploitation for Credential Access,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
536,veris,1.4.0,action.malware,action.malware.vector.Web application - drive-by,"Web via auto-executed or ""drive-by"" infection. Child of 'Web application'.",related-to,T1212,Exploitation for Credential Access,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
537,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1212,Exploitation for Credential Access,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
538,veris,1.4.0,action.hacking,action.hacking.variety.Abuse of functionality,Abuse of functionality.,related-to,T1220,XSL Script Processing,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
539,veris,1.4.0,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1213,Data from Information Repository,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
540,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1213,Data from Information Repository,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
541,veris,1.4.0,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1213.001,Data from Information Repositories: Confluence,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
542,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1213.001,Data from Information Repositories: Confluence,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
543,veris,1.4.0,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1213.002,Data from Information Repositories: Sharepoint,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
544,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1213.002,Data from Information Repositories: Sharepoint,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
545,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1213.003,Data from Information Repositories: Code Repositories,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
546,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1213.004,Data from Information Repositories: Customer Relationship Management Software,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
547,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1213.005,Data from Information Repositories: Messaging Applications,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
548,veris,1.4.0,action.hacking,action.hacking.variety.Profile host,Enumerating the state of the current host,related-to,T1480,Execution Guardrails,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
549,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1480,Execution Guardrails,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
550,veris,1.4.0,action.hacking,action.hacking.variety.Profile host,Enumerating the state of the current host,related-to,T1480.001,Execution Guardrails: Environmental Keying,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
551,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1480.001,Execution Guardrails: Environmental Keying,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
552,veris,1.4.0,action.hacking,action.hacking.variety.Profile host,Enumerating the state of the current host,related-to,T1480.002,Execution Guardrails: Mutual Exclusion,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
553,veris,1.4.0,action.hacking,action.hacking.variety.Disable controls,Disable or interfere with security controls,related-to,T1489,Service Stop,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
554,veris,1.4.0,action.hacking,action.hacking.variety.Hijack,To assume control over and steal functionality for an illicit purpose (e.g. Hijacking phone number intercept SMS verification codes),related-to,T1496,Resource Hijacking,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
555,veris,1.4.0,action.hacking,action.hacking.variety.Hijack,To assume control over and steal functionality for an illicit purpose (e.g. Hijacking phone number intercept SMS verification codes),related-to,T1496.001,Resource Hijacking: Compute Hijacking,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
