,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,tlctc_object_id,tlctc_object_name,tlctc_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
135,veris,1.4.1,action.malware,action.malware.vector.Unknown,Unknown,unresolved,none,unresolved (R-UNRES-2),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",The vector is not recorded; no context annotation can be derived.,TLCTC Project,2026-09-18,2026-09-18
136,veris,1.4.1,action.social,action.social.variety.Baiting,"Prepare malicious content in a location where a victim is likely to interact with it. (e.g. SEO - vect: websites, left usbs- vect: removable media, etc)",chain,#9,Social Engineering,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",companion after: #7 (the payload the person runs); notation: #9 → #7; A person is induced to interact with prepared content (#9); the payload that then runs is a separate #7 step (R-EXEC).,TLCTC Project,2026-09-18,2026-09-18
137,veris,1.4.1,action.social,action.social.variety.Bribery,Bribery or solicitation,chain,#9,Social Engineering,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","companion after: the technical follow-on (#4, #7 or #1); notation: #9 → <follow-on>; Recruiting an insider is manipulation of a person (#9); what the insider then does on the system is a separate step (#1, or #4 if they present another identity).",TLCTC Project,2026-09-18,2026-09-18
138,veris,1.4.1,action.social,action.social.variety.Elicitation,Elicitation (subtle extraction of info through conversation),chain,#9,Social Engineering,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","companion after: #4 (use of an elicited credential) or a Data Risk Event C; notation: #9 → #4 | #9 + [DRE: C]; Extracting information through conversation is #9; where the information is a credential its later use is #4 (R-CRED), where it is data the Data Risk Event C is recorded directly.",TLCTC Project,2026-09-18,2026-09-18
139,veris,1.4.1,action.social,action.social.variety.Evade Defenses,"Modification of the action (rather than the system, as in 'Disable controls') to avoid detection.",outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","A property of how the manipulation was carried out, not a step.",TLCTC Project,2026-09-18,2026-09-18
140,veris,1.4.1,action.social,action.social.variety.Extortion,Extortion or blackmail,no-cluster,none,out of scope: no IT-system step (TLCTC+),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: attack; A demand made to a person is intentional and outside any grant, but it is not a step against an IT system; it belongs to the business-side event chain (BRE), outside the core clusters.",TLCTC Project,2026-09-18,2026-09-18
141,veris,1.4.1,action.social,action.social.variety.Forgery,"Forgery or counterfeiting (fake hardware, software, documents, etc)",conditional,#9,Social Engineering,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","condition: a person is deceived by the counterfeit document, hardware or software; A forgery aimed at a person is #9; a forgery accepted by a system as authoritative is #10 at the Trust Acceptance Event (R-SUPPLY).",TLCTC Project,2026-09-18,2026-09-18
142,veris,1.4.1,action.social,action.social.variety.Forgery,"Forgery or counterfeiting (fake hardware, software, documents, etc)",conditional,#10,Supply Chain Attack,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",R-SUPPLY; condition: a system honours the counterfeit as a trust artefact (Trust Acceptance Event); A forgery aimed at a person is #9; a forgery accepted by a system as authoritative is #10 at the Trust Acceptance Event (R-SUPPLY).,TLCTC Project,2026-09-18,2026-09-18
143,veris,1.4.1,action.social,action.social.variety.Influence,"Influence tactics (Leveraging authority or obligation, framing, etc)",chain,#9,Social Engineering,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","companion after: the technical follow-on (#4, #7 or #1); notation: #9 → <follow-on>; Authority, obligation or framing used to make a person act (#9); the act they perform on a system is the separate follow-on step, typically #1 (fraudulent transfer through a designed function).",TLCTC Project,2026-09-18,2026-09-18
144,veris,1.4.1,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",chain,#9,Social Engineering,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",companion after: #4 (harvested credential applied) or #7 (payload executed); notation: #9 → #4 | #9 → #7; Phishing obtains data or an action from a person (#9); the credential it harvests is applied in a separate #4 step (R-CRED) and any payload runs as a separate #7 step (R-EXEC).,TLCTC Project,2026-09-18,2026-09-18
145,veris,1.4.1,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",chain,#9,Social Engineering,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","companion after: #1 (the action the person performs through a designed function); notation: #9 → #1; An invented scenario moves a person to act (#9); the action taken through a designed function (payment, account change) is a separate #1 step.",TLCTC Project,2026-09-18,2026-09-18
146,veris,1.4.1,action.social,action.social.variety.Prompt bombing,Bombarding the user with MFA prompts to get them to accept the login request,chain,#9,Social Engineering,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","companion after: #4 (the approved authentication); notation: #9 → #4; Repeated MFA prompts wear a person down until they approve (#9); the approved login is the attacker authenticating as that person, a separate #4 step (R-CRED).",TLCTC Project,2026-09-18,2026-09-18
147,veris,1.4.1,action.social,action.social.variety.Propaganda,Propaganda or disinformation,no-cluster,none,out of scope: no IT-system step (TLCTC+),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: attack; Disinformation aimed at people is intentional and outside any grant, but it involves no step against the victim's IT system; outside the core clusters.",TLCTC Project,2026-09-18,2026-09-18
148,veris,1.4.1,action.social,action.social.variety.Scam,"Online scam or hoax (e.g., scareware, 419 scam, auction fraud)",chain,#9,Social Engineering,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","companion after: the technical follow-on (#4, #7 or #1); notation: #9 → <follow-on>; A hoax moves a person to pay, install or disclose (#9); the follow-on is a separate step (#1 payment through a designed function, #7 installed software, or a Data Risk Event C).",TLCTC Project,2026-09-18,2026-09-18
149,veris,1.4.1,action.social,action.social.variety.Spam,Spam (unsolicited or undesired email and advertisements),chain,#9,Social Engineering,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","companion after: the technical follow-on (#4, #7 or #1); notation: #9 → <follow-on>; Unsolicited messages are the delivery of a lure to people (#9); the follow-on depends on what the message carried.",TLCTC Project,2026-09-18,2026-09-18
150,veris,1.4.1,action.social,action.social.variety.Other,Other,unresolved,none,unresolved (R-UNRES-2),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",The record says a social action occurred without naming it; #9 is likely but the value alone does not establish that a person was manipulated into an IT-system step.,TLCTC Project,2026-09-18,2026-09-18
151,veris,1.4.1,action.social,action.social.variety.Unknown,Unknown,unresolved,none,unresolved (R-UNRES-2),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",The record says a social action occurred without naming it.,TLCTC Project,2026-09-18,2026-09-18
152,veris,1.4.1,action.social,action.social.vector.Documents,Documents,context,none,context: human,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",boundary_context: human; Delivered as a document handed or sent to a person: [human] boundary context of the #9 step.,TLCTC Project,2026-09-18,2026-09-18
153,veris,1.4.1,action.social,action.social.vector.Email,Email,context,none,context: human,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",boundary_context: human; Delivered by email: [human] boundary context of the #9 step.,TLCTC Project,2026-09-18,2026-09-18
154,veris,1.4.1,action.social,action.social.vector.IM,Instant messaging,context,none,context: human,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",boundary_context: human; Delivered over instant messaging: [human] boundary context of the #9 step.,TLCTC Project,2026-09-18,2026-09-18
155,veris,1.4.1,action.social,action.social.vector.In-person,In-person,context,none,context: human,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",boundary_context: human; Face-to-face manipulation: [human] boundary context of the #9 step.,TLCTC Project,2026-09-18,2026-09-18
156,veris,1.4.1,action.social,action.social.vector.Partner,Partner connection or credential. (Indicates supply chain breach.),context,none,context: human,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",boundary_context: human; boundary: @Vendor→@Org; The lure came through a partner relationship or account: [human] context with a responsibility-sphere crossing ||[human][@Vendor→@Org]||; the partner is a transit carrier unless a trust artefact was honoured (R-SUPPLY).,TLCTC Project,2026-09-18,2026-09-18
157,veris,1.4.1,action.social,action.social.vector.Phone,Phone,context,none,context: human,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",boundary_context: human; Voice manipulation: [human] boundary context of the #9 step.,TLCTC Project,2026-09-18,2026-09-18
158,veris,1.4.1,action.social,action.social.vector.Removable media,Removable storage media,context,none,context: human,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",boundary_context: human; Media left for a person to use: [human] boundary context of the #9 step; the payload that runs is #7 (R-EXEC).,TLCTC Project,2026-09-18,2026-09-18
159,veris,1.4.1,action.social,action.social.vector.SMS,SMS or texting,context,none,context: human,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","boundary_context: human; Text-message manipulation: [human] boundary context of the #9 step; the carrier is a transit party (⇒), not a cluster.",TLCTC Project,2026-09-18,2026-09-18
160,veris,1.4.1,action.social,action.social.vector.Social media,Social media or networking,context,none,context: human,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]",boundary_context: human; Manipulation over a social platform: [human] boundary context of the #9 step; the platform is a transit party (⇒).,TLCTC Project,2026-09-18,2026-09-18
161,veris,1.4.1,action.social,action.social.vector.Software,Software,context,none,context: human,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","boundary_context: human; A fake or trojanised application offered to a person: [human] context of the #9 step; the installed code is #7 (R-EXEC), or #10 where it arrived as a trusted update (R-SUPPLY).",TLCTC Project,2026-09-18,2026-09-18
